abs_log_excess_amp_25,collapsed,cov_trace,effective_dim,env,excess_amp_1,excess_amp_10,excess_amp_25,excess_amp_5,excess_amp_50,excess_amp_median_ratio_1,excess_amp_median_ratio_10,excess_amp_median_ratio_25,excess_amp_median_ratio_5,excess_amp_median_ratio_50,final_loss,final_pred_loss,final_reg_loss,gt_state_amp_1,gt_state_amp_10,gt_state_amp_25,gt_state_amp_5,gt_state_amp_50,integrated_probe_open_loop_error,lambda_reg,latent_dim,linear_probe_r2,load_encoder_from,open_loop_mse_1,open_loop_mse_10,open_loop_mse_25,open_loop_mse_5,open_loop_mse_50,perturb_amp_1,perturb_amp_10,perturb_amp_25,perturb_amp_5,perturb_amp_50,probe_open_loop_error_1,probe_open_loop_error_10,probe_open_loop_error_25,probe_open_loop_error_5,probe_open_loop_error_50,probe_state_amp_1,probe_state_amp_10,probe_state_amp_25,probe_state_amp_5,probe_state_amp_50,protocol,rank_1pct,reg_target,regularizer,run_dir,seed,sigreg_projections,steps
2.0715052988501257,1.0,3.9242497465746073e-07,0.14870791628765434,lorenz,0.29064042177190447,0.20768516038748128,0.1259959772849638,0.1849924763173332,0.07747402740518798,0.2584190778420908,0.2058657582831294,0.1419935264205337,0.15892375547562287,0.17350999807527545,6.13030195495412e-08,6.13030195495412e-08,0.0,0.9637553691864014,1.0885626077651978,1.8144530057907104,0.9472656846046448,2.9776477813720703,780.9537788268686,0.1,16,0.9198617314696916,,4.97819172551317e-08,4.93195173589811e-08,6.219852366484702e-08,4.5571042051051336e-08,4.9839457005873555e-08,0.06674320995807648,1.3348420907277614e-05,1.2942056855536066e-05,1.4775070667383261e-05,1.3156475688447244e-05,13.590667710470228,15.794605312944292,18.139451388863275,14.347942158421294,12.934103114487108,0.2801062669852732,0.22607829978552996,0.22861377970224064,0.17523702472544717,0.23069036581701696,1step,8.0,encoded,none,runs/lorenz__none__1step__seed0,0,256,10000
2.378857616176012,1.0,6.308638451793707e-07,0.3531610978095699,lorenz,0.3238104067733078,0.1673113081589537,0.09265636620713495,0.22560592532305113,0.05838444522809549,0.27259022827265883,0.16754242758726692,0.10979729887845302,0.215959987030527,0.11869313787966457,6.596593493668479e-08,6.596593493668479e-08,0.0,0.9628359079360962,1.0800820589065552,1.8518834114074707,0.9400607347488403,2.8015360832214355,954.7096230259042,0.1,16,0.8388810714782258,,6.07175962841211e-08,6.300378174728394e-08,7.29066087501451e-08,5.55034134208654e-08,4.808561726576954e-08,0.06484942138195038,1.0933128578471951e-05,1.0496036338736303e-05,1.6287280232063495e-05,1.0457421012688428e-05,17.781050472253426,19.037861859133013,21.140799247959343,18.03526427430533,17.27229632483038,0.3117762870047345,0.18070994219467185,0.17158878754028897,0.21208327192287946,0.16356613000537507,1step,8.0,encoded,none,runs/lorenz__none__1step__seed1,1,256,10000
2.073182453748698,1.0,5.355717027365281e-07,0.26659000958320783,lorenz,0.3656670824241328,0.22521375665937046,0.12578483961923664,0.2656534112228021,0.07523837562900404,0.32225536839141733,0.22269925900918647,0.16578919243448792,0.22993722659681326,0.20275269076222077,7.169950322349905e-08,7.169950322349905e-08,0.0,0.9623817205429077,1.0898467302322388,1.887940526008606,0.9435772895812988,3.3166913986206055,1268.6597517064797,0.1,16,0.8330501932135747,,8.24737895754879e-08,9.550760182719387e-08,9.659040500764604e-08,8.933734818583616e-08,6.437102229028824e-08,0.06696587800979614,1.2358971616777126e-05,1.2421218343661167e-05,1.8222326616523787e-05,1.226052063429961e-05,28.308277907171394,28.11843482578977,24.881242471618535,28.057978330855875,23.425516540754522,0.3519113159292422,0.245448476298534,0.23747429627464978,0.2506645257296378,0.24954247329490387,1step,9.0,encoded,none,runs/lorenz__none__1step__seed2,2,256,10000
2.2283152802015156,1.0,5.648675898846587e-07,0.2843879086465604,lorenz,0.32901616701054565,0.19593997427172394,0.10770973809461504,0.21117062256737015,0.052731716711847794,0.26711227425922457,0.19183417302658712,0.16332292220483755,0.19742665704047158,0.18221016546834934,7.806801249898854e-08,7.806801249898854e-08,0.0,0.9659901857376099,1.1074738502502441,2.0490236282348633,0.9548180103302002,3.88039493560791,827.6690057459282,0.1,16,0.9073214279666937,,9.369769315981102e-08,1.103467610619191e-07,9.493601993426637e-08,1.0794029492444679e-07,6.337286606594716e-08,0.06287189573049545,1.2593173778441269e-05,1.2482143574743532e-05,1.596222682564985e-05,1.2514386980910785e-05,15.899161269492868,18.263509685521914,18.443821989663107,17.16116130209597,12.734747205142629,0.3178263882811935,0.21699839772463989,0.22069979834685496,0.20162951367996604,0.2046198864745652,1step,8.0,encoded,none,runs/lorenz__none__1step__seed3,3,256,10000
2.873002006196387,1.0,2.641198267808432e-06,1.334316653472498,lorenz,0.2107606821810867,0.1075813200761391,0.05652897128199134,0.11753759357208028,0.028202516151640284,0.17575093346545878,0.10424911345136803,0.06616105075996223,0.10531714359170839,0.08075438271664984,2.607163764878351e-07,2.607163764878351e-07,0.0,0.9593846797943115,1.0721650123596191,1.9810681343078613,0.930982768535614,4.019011497497559,883.5856476546221,0.1,16,0.96523644982232,,2.641373839651351e-07,3.1301016178986174e-07,3.2411458050773945e-07,2.805463168442657e-07,2.047153344619801e-07,0.05735167860984802,1.1127184734505136e-05,1.1345711754984222e-05,1.5660769349779002e-05,1.1139256457681768e-05,16.81792326698981,18.991157046791443,19.45608986387969,18.065167158400566,14.497137562306943,0.20220056958753252,0.11534492736909782,0.11198774367195725,0.10942547427074908,0.11334623667180291,1step,5.0,encoded,none,runs/lorenz__none__1step__seed4,4,256,10000
2.709482658426866,1.0,8.201876076735445e-07,0.5312358673508017,lorenz,0.2676779500094434,0.12892574986484842,0.0665712378768419,0.15063585035048344,0.033643641659470855,0.2278669491765225,0.1220508682450492,0.07719031801348732,0.13236501183901878,0.07839510575245015,1.7961345122330385e-07,1.7961345122330385e-07,0.0,0.9637553691864014,1.0885626077651978,1.8144530057907104,0.9472656846046448,2.9776477813720703,1198.8202961311172,0.1,16,0.8809558264791448,,1.718508002568342e-07,1.7772798344140028e-07,2.4479874127791845e-07,1.565402669712057e-07,2.0157875724180485e-07,0.05135919898748398,9.559487807564437e-06,7.907966391940136e-06,1.0952764569083229e-05,6.878134627186228e-06,19.259226493448914,21.769442902084123,26.974351767007224,20.08219154523558,24.249672286635942,0.2579760615344102,0.14034375048096298,0.12079038266484417,0.1426921719082535,0.10017891494460035,bptt,9.0,encoded,none,runs/lorenz__none__bptt__seed0,0,256,10000
2.196342711159843,1.0,7.809224648422381e-07,0.5375955070286175,lorenz,0.33794297562247516,0.18668750610809567,0.11120913945940898,0.21549014037853714,0.07428058957001826,0.29700555913225196,0.18610920729475308,0.13566960481868212,0.19684843155974835,0.14760141565948431,3.041919072188648e-08,3.041919072188648e-08,0.0,0.9628359079360962,1.0800820589065552,1.8518834114074707,0.9400607347488403,2.8015360832214355,746.1763283141482,0.1,16,0.8464260770169629,,8.466265910556103e-08,3.3637267193853404e-08,3.980025198302428e-08,3.5942868237270886e-08,2.8869035162415457e-08,0.04940385743975639,1.3308561392477714e-05,1.3432407286018133e-05,1.3775617844657972e-05,1.3647207197209354e-05,13.721605739865415,16.042445356047487,17.264615220288277,14.589910369898915,11.240076746695934,0.3253836317640919,0.20163782596936208,0.20594636056177948,0.20257381969537838,0.208099751963368,bptt,10.0,encoded,none,runs/lorenz__none__bptt__seed1,1,256,10000
2.2675207077985586,1.0,6.938165560421466e-07,0.4416741506967029,lorenz,0.37593919515843716,0.18717393116108313,0.10356863895236272,0.2079048959282283,0.05443000134797953,0.3333546338230049,0.177321412603203,0.12980115574834128,0.19449814891687933,0.14197292607674467,4.3200095944939676e-08,4.3200095944939676e-08,0.0,0.9623817205429077,1.0898467302322388,1.887940526008606,0.9435772895812988,3.3166913986206055,920.0637819755016,0.1,16,0.7414470965239168,,7.400230828125132e-08,4.526721042452664e-08,4.431461775311618e-08,4.640300943492548e-08,2.9858497896384506e-08,0.04810969904065132,1.2226059880049434e-05,1.229776898981072e-05,1.2198377589811571e-05,1.1958274626522325e-05,17.79058559075392,19.70492790980654,20.13241782560311,18.9098967456222,15.263611762655144,0.3617970094560927,0.2039908968606206,0.19553143070171908,0.19617433819063967,0.18052751729775168,bptt,10.0,encoded,none,runs/lorenz__none__bptt__seed2,2,256,10000
2.0649264847351922,1.0,3.674586778393257e-07,0.13212103917270632,lorenz,0.49160337347576244,0.2350995259857952,0.1268276139909114,0.29921801658178004,0.06579456986596997,0.4328911416098547,0.24092601172516892,0.19042607741950282,0.2896208578398616,0.21389341105699144,2.80814216324643e-08,2.80814216324643e-08,0.0,0.9659901857376099,1.1074738502502441,2.0490236282348633,0.9548180103302002,3.88039493560791,984.3686471014274,0.1,16,0.7962540232094795,,5.202648978297475e-08,3.2920709713835095e-08,3.2593369780897774e-08,3.5195071745874884e-08,2.524489772781635e-08,0.047101784497499466,1.2885109754279256e-05,1.2968583178007975e-05,1.3897653843741864e-05,1.2643189620575868e-05,20.780626044253538,22.40776437724388,20.83817308760146,21.798421808576034,15.478646266218668,0.4748840340530873,0.26036657723549594,0.25987277778002793,0.28569875124756405,0.2553089156984107,bptt,9.0,encoded,none,runs/lorenz__none__bptt__seed3,3,256,10000
2.8046867763337926,1.0,1.7920635671089132e-06,1.60186484991116,lorenz,0.20747962927971622,0.10757338204999563,0.06052572629371873,0.11633079250252797,0.027290581634862483,0.17185258414708995,0.10594492805216343,0.08149032879963425,0.1092163128987412,0.08039385990062752,2.959175731120922e-07,2.959175731120922e-07,0.0,0.9593846797943115,1.0721650123596191,1.9810681343078613,0.930982768535614,4.019011497497559,844.2711843467879,0.1,16,0.9245188373211877,,2.4830612233017746e-07,2.773104199604859e-07,4.109452618195064e-07,2.316532459190057e-07,2.9555602054642804e-07,0.047993097454309464,1.2072252502548508e-05,1.2010881619062275e-05,1.199891630676575e-05,1.1744917173928116e-05,16.068310027541347,17.91100477106253,19.015078576411984,16.804310937287124,13.525551265702205,0.199052777700363,0.11533641649519959,0.11990558766632563,0.10830196326994554,0.10968116136390804,bptt,9.0,encoded,none,runs/lorenz__none__bptt__seed4,4,256,10000
